;Date;TypeA;TypeB;TypeC;TypeD;TypeE;TypeG;Organic;Year;Sales;City;AveragePrice;format
26;28/06/2017;3090;55014;9941;80549;5044;2334;conventional;2017;Viola;Medan;14300;supermarket
27;21/06/2017;2552;167585;32903;53623;4943;3949;conventional;2017;Mei;Jakarta;12480;supermarket
28;14/06/2017;4446;116393;4934;67207;4402;5;conventional;2017;Clarissa;BalikPapan;13910;supermarket
29;07/06/2017;6926;134230;10408;55433;4067;1535;conventional;2017;Viola;Surabaya;14820;supermarket
30;31/05/2017;7097;90412;3360;64208;2794;36;conventional;2017;Clarissa;Surabaya;17030;supermarket
31;24/05/2017;7888;74169;3112;69049;4664;36;conventional;2017;Viola;Jayapura;16900;supermarket
32;17/05/2017;5515;202939;12421;52456;3991;178;conventional;2017;Mei;Surabaya;12610;supermarket
33;10/05/2017;7384;84948;3818;59129;4336;28;conventional;2017;Clarissa;Makassar;17680;supermarket
34;03/05/2017;6302;176718;6728;46863;1898;42;conventional;2017;Viola;Medan;13780;supermarket
35;26/04/2017;4480;105591;6422;68759;4305;53;conventional;2017;Clarissa;Medan;14170;supermarket
36;19/04/2017;5547;217324;15024;68698;3762;318;conventional;2017;Clarissa;Jakarta;12090;supermarket
37;12/04/2017;5876;66804;2717;68694;3377;26;conventional;2017;Clarissa;Makassar;14690;supermarket
38;05/04/2017;4487;92045;5488;50463;5166;74;conventional;2017;Eko;Jakarta;15860;supermarket
39;29/03/2017;1978;63601;3004;75726;5299;24;conventional;2017;Mei;BalikPapan;14430;supermarket
40;22/03/2017;1930;231212;19098;57118;2106;412;conventional;2017;Mei;Bandung;11830;supermarket
41;15/03/2017;1621;69453;4214;45348;3244;15;conventional;2017;Eko;Jakarta;17550;supermarket
42;08/03/2017;1784;68592;3903;69329;3170;58;conventional;2017;Mei;Surabaya;14040;supermarket
43;01/03/2017;1355;182094;26454;47217;3519;3348;conventional;2017;Mei;Jakarta;12350;supermarket
44;22/02/2017;1593;69935;4895;48858;3767;247;conventional;2017;Clarissa;Bandung;17030;supermarket
45;15/02/2017;1659;67026;4215;57602;6203;56;conventional;2017;Viola;Makassar;15730;supermarket
46;08/02/2017;1156;74114;4855;48150;4209;137;conventional;2017;Viola;Medan;16120;supermarket
47;01/02/2017;1622;240216;19212;43900;4377;146;conventional;2017;Viola;Jakarta;12220;supermarket
48;25/01/2017;1112;78093;6374;54053;4553;117;conventional;2017;Viola;Medan;15470;supermarket
49;18/01/2017;970;78433;6412;60382;3728;276;conventional;2017;Eko;Makassar;13910;supermarket
50;11/01/2017;973;127984;13799;39193;2897;289;conventional;2017;Clarissa;BalikPapan;13390;supermarket
51;04/01/2017;1097;189349;22612;43899;1098;924;conventional;2017;Viola;Jakarta;12350;supermarket
0;27/12/2017;336674;1411809;254630;400004;98401;79086;conventional;2017;Mei;Jakarta;13130;supermarket
1;20/12/2017;383702;1337404;241581;358219;122999;60841;conventional;2017;Edelyn;Bandung;13130;supermarket
2;13/12/2017;463350;1342450;228577;409910;148005;16157;conventional;2017;Eko;BalikPapan;13390;supermarket
3;06/12/2017;401676;1680591;398321;325850;124306;50603;conventional;2017;Viola;Makassar;13000;supermarket
4;29/11/2017;318661;1199426;248819;328369;83149;19984;conventional;2017;Viola;Makassar;13910;supermarket
5;22/11/2017;347803;1471865;280544;391455;89472;20683;conventional;2017;Viola;Surabaya;13390;supermarket
6;15/11/2017;342003;1322818;248635;465154;99696;15738;conventional;2017;Mei;Medan;14170;supermarket
7;08/11/2017;410061;1794703;425243;365002;138161;51776;conventional;2017;Clarissa;Medan;12740;supermarket
8;01/11/2017;436344;1825513;388703;399665;133072;45828;conventional;2017;Viola;Jakarta;13000;supermarket
9;25/10/2017;383560;1460066;331097;335249;130934;30630;conventional;2017;Clarissa;Bandung;14300;supermarket
10;18/10/2017;396691;1695842;353742;419559;92629;23087;conventional;2017;Clarissa;Palembang;13390;supermarket
11;11/10/2017;355509;1652244;456771;384773;93016;61820;conventional;2017;Eko;Jayapura;13260;supermarket
12;04/10/2017;296033;1632488;381987;354840;106128;43204;conventional;2017;Clarissa;Makassar;13650;supermarket
13;27/09/2017;343272;1605775;344489;327300;103092;46148;conventional;2017;Clarissa;BalikPapan;14300;supermarket
14;20/09/2017;460476;1887111;418235;406010;109269;55144;conventional;2017;Mei;Bandung;13260;supermarket
15;13/09/2017;492741;1958150;447109;448052;132686;53744;conventional;2017;Mei;Medan;13390;supermarket
16;06/09/2017;432771;1876393;348449;468148;121209;25585;conventional;2017;Viola;Medan;13910;supermarket
17;30/08/2017;478858;1877733;419391;457559;111789;43475;conventional;2017;Clarissa;Jakarta;13520;supermarket
18;23/08/2017;404182;1596910;279711;427635;122226;18463;conventional;2017;Viola;Jakarta;14820;supermarket
19;16/08/2017;414757;2087150;475383;486210;129684;60193;conventional;2017;Viola;BalikPapan;13390;supermarket
20;09/08/2017;420920;1839863;331337;497895;115528;24597;conventional;2017;Clarissa;Makassar;14560;supermarket
21;02/08/2017;490577;1722755;321611;500705;104571;22229;conventional;2017;Edelyn;Jakarta;14820;supermarket
22;26/07/2017;475307;1616355;281882;617212;127530;17413;conventional;2017;Viola;Bandung;14300;supermarket
23;19/07/2017;449091;1843047;454643;535843;110898;43341;conventional;2017;Mei;Jakarta;14560;supermarket
24;12/07/2017;456045;1617124;288141;581802;120335;13790;conventional;2017;Clarissa;Makassar;14820;supermarket
25;05/07/2017;502233;2055126;442060;606613;140254;27719;conventional;2017;Eko;Palembang;14690;supermarket
26;28/06/2017;476722;1631460;261864;803974;148652;13643;conventional;2017;Viola;Jakarta;13910;supermarket
27;21/06/2017;487937;1958437;493929;611157;132173;36827;conventional;2017;Edelyn;Medan;14040;supermarket
28;14/06/2017;604782;1744519;346867;683335;119900;11782;conventional;2017;Clarissa;Jakarta;14560;supermarket
29;07/06/2017;689242;1723625;447117;584086;122233;35809;conventional;2017;Mei;Makassar;14690;supermarket
30;31/05/2017;667194;1478976;280465;593193;119920;11966;conventional;2017;Clarissa;Palembang;15600;supermarket
31;24/05/2017;758184;1764211;263069;641757;134309;12522;conventional;2017;Viola;Jakarta;14950;supermarket
32;17/05/2017;787080;1939235;406338;481047;110126;29375;conventional;2017;Clarissa;Jakarta;14170;supermarket
33;10/05/2017;766731;1723311;274260;585001;147023;5020;conventional;2017;Edelyn;Jayapura;14950;supermarket
34;03/05/2017;719494;2200706;327172;493009;146837;13836;conventional;2017;Viola;Surabaya;13650;supermarket
35;26/04/2017;609506;1580854;294074;615887;116500;17202;conventional;2017;Mei;Jayapura;14820;supermarket
36;19/04/2017;615564;2140254;383841;609139;84880;23927;conventional;2017;Viola;Jakarta;13780;supermarket
37;12/04/2017;548501;1403327;190091;688966;60642;4466;conventional;2017;Viola;Jakarta;14430;supermarket
38;05/04/2017;504488;1595354;221603;552076;61643;3754;conventional;2017;Clarissa;Medan;15340;supermarket
39;29/03/2017;456519;1472879;196545;758625;82422;4453;conventional;2017;Clarissa;Jakarta;14170;supermarket
40;22/03/2017;543152;2146437;451799;453830;105804;45577;conventional;2017;Mei;Jakarta;13520;supermarket
41;15/03/2017;475450;1626923;223789;498932;114147;8959;conventional;2017;Viola;Bandung;14300;supermarket
42;08/03/2017;380674;1675102;253979;697813;114520;12665;conventional;2017;Viola;Makassar;13520;supermarket
43;01/03/2017;353819;2135518;478702;462539;88542;47633;conventional;2017;Clarissa;Jayapura;13260;supermarket
44;22/02/2017;391401;1482033;246541;512270;88537;9441;conventional;2017;Clarissa;Jayapura;15080;supermarket
45;15/02/2017;390973;1331420;237030;561485;81172;7923;conventional;2017;Edelyn;Jayapura;14950;supermarket
46;08/02/2017;515789;1541253;238781;472576;78545;9513;conventional;2017;Clarissa;Jayapura;13910;supermarket
47;01/02/2017;768874;2948565;510154;479453;126926;40153;conventional;2017;Edelyn;Surabaya;11830;supermarket
48;25/01/2017;390290;1649083;271643;503613;109501;4564;conventional;2017;Viola;Palembang;14690;supermarket
49;18/01/2017;401683;1650327;257106;600156;93435;3500;conventional;2017;Clarissa;Medan;14040;supermarket
50;11/01/2017;416900;1818618;316857;412977;91215;11072;conventional;2017;Viola;Jakarta;14300;supermarket
51;04/01/2017;467259;2059658;318102;412780;111073;13928;conventional;2017;Edelyn;Jakarta;13260;supermarket
0;27/12/2017;22695;98629;149;51397;776;0;conventional;2017;Viola;BalikPapan;15080;minimarket
1;20/12/2017;24111;100758;158;53929;1230;0;conventional;2017;Eko;BalikPapan;14430;minimarket
2;13/12/2017;27054;107145;230;51753;877;0;conventional;2017;Mei;Medan;14820;minimarket
3;06/12/2017;25260;99014;118;46345;458;0;conventional;2017;Clarissa;Jayapura;14300;minimarket
4;29/11/2017;23707;82016;111;39641;629;0;conventional;2017;Eko;Makassar;15210;minimarket
5;22/11/2017;26602;85742;198;47520;2367;0;conventional;2017;Clarissa;Jakarta;15080;minimarket
6;15/11/2017;25484;113516;94;46940;3884;0;conventional;2017;Mei;Palembang;14170;minimarket
7;08/11/2017;27838;137671;170;47638;1678;0;conventional;2017;Viola;Surabaya;14170;minimarket
8;01/11/2017;28916;140626;173;49341;915;0;conventional;2017;Clarissa;Medan;14690;minimarket
9;25/10/2017;27596;101619;186;52570;1307;0;conventional;2017;Mei;Makassar;14430;minimarket
10;18/10/2017;27640;186373;408;48879;923;0;conventional;2017;Viola;Makassar;12090;minimarket
11;11/10/2017;32043;137367;268;53611;1792;0;conventional;2017;Viola;Jakarta;13650;minimarket
12;04/10/2017;32554;95392;324;59228;939;0;conventional;2017;Viola;Jayapura;15080;minimarket
13;27/09/2017;30410;108386;295;51731;1656;0;conventional;2017;Edelyn;Makassar;14950;minimarket
14;20/09/2017;31925;101201;280;53989;920;0;conventional;2017;Viola;Palembang;15210;minimarket
15;13/09/2017;33048;170884;294;48538;1981;0;conventional;2017;Clarissa;Makassar;13910;minimarket
16;06/09/2017;37454;128772;465;57426;1345;33;conventional;2017;Edelyn;Surabaya;15470;supermarket
17;30/08/2017;34596;125106;615;57205;1780;607;conventional;2017;Eko;Palembang;15340;supermarket
18;23/08/2017;37214;128402;585;54581;1140;715;conventional;2017;Viola;Jayapura;14300;supermarket
19;16/08/2017;37089;161019;403;48581;715;7;conventional;2017;Mei;Surabaya;14170;supermarket
20;09/08/2017;40320;149596;511;56333;815;0;conventional;2017;Clarissa;Makassar;13910;minimarket
21;02/08/2017;40388;143352;733;56786;1019;3;conventional;2017;Mei;Jakarta;14300;supermarket
22;26/07/2017;39346;123456;480;60632;1272;42;conventional;2017;Clarissa;Bandung;15210;supermarket
23;19/07/2017;42406;119273;1021;65842;1052;58;conventional;2017;Clarissa;Makassar;15470;supermarket
24;12/07/2017;42200;119799;2740;67026;1705;169;conventional;2017;Viola;Makassar;15210;supermarket
25;05/07/2017;49829;142250;3216;78410;1623;516;conventional;2017;Edelyn;Palembang;15470;supermarket
26;28/06/2017;42688;124702;2557;70488;2376;726;conventional;2017;Viola;Surabaya;15600;supermarket
27;21/06/2017;44179;128615;3182;76908;1625;923;conventional;2017;Viola;Bandung;15470;supermarket
28;14/06/2017;42766;140404;2028;87953;2821;1607;conventional;2017;Viola;Palembang;14690;supermarket
29;07/06/2017;40588;138950;676;81417;3220;788;conventional;2017;Mei;Jakarta;15730;supermarket
30;31/05/2017;42572;125282;804;87881;2342;1177;conventional;2017;Viola;Surabaya;15860;supermarket
31;24/05/2017;43500;132430;778;89914;2642;835;conventional;2017;Clarissa;Makassar;15730;supermarket
32;17/05/2017;44842;120943;487;85065;1401;105;conventional;2017;Clarissa;Jayapura;15470;supermarket
33;10/05/2017;53021;158314;585;85161;2065;0;conventional;2017;Clarissa;Jakarta;15470;minimarket
34;03/05/2017;46183;130135;528;76931;2137;0;conventional;2017;Clarissa;Jakarta;15210;minimarket
35;26/04/2017;45102;118534;415;68211;2023;38;conventional;2017;Eko;Palembang;15730;supermarket
36;19/04/2017;45693;112023;502;77245;1966;0;conventional;2017;Clarissa;Bandung;15210;minimarket
37;12/04/2017;35514;101051;400;62948;1631;0;conventional;2017;Viola;Jakarta;15340;minimarket
38;05/04/2017;35706;112157;485;66321;1643;64;conventional;2017;Mei;Bandung;15730;supermarket
39;29/03/2017;31892;102587;418;61036;1349;0;conventional;2017;Mei;Jakarta;14820;minimarket
40;22/03/2017;28701;129732;482;57777;2458;0;conventional;2017;Eko;Jayapura;14040;minimarket
41;15/03/2017;31226;84433;471;72182;2449;0;conventional;2017;Mei;BalikPapan;15600;minimarket
42;08/03/2017;38517;75751;334;75825;1850;0;conventional;2017;Viola;Medan;14950;minimarket
43;01/03/2017;28900;134020;614;65871;1509;0;conventional;2017;Clarissa;Makassar;13910;minimarket
44;22/02/2017;32241;83703;507;73386;1203;0;conventional;2017;Eko;Jakarta;15600;minimarket
45;15/02/2017;28593;85311;504;72146;1118;0;conventional;2017;Mei;Jakarta;15860;minimarket
46;08/02/2017;35933;126558;723;75409;1134;0;conventional;2017;Viola;Makassar;13260;minimarket
47;01/02/2017;42732;168622;851;69530;1403;0;conventional;2017;Edelyn;Jakarta;13780;minimarket
48;25/01/2017;33193;89075;426;79721;3658;0;conventional;2017;Viola;Jakarta;15210;minimarket
49;18/01/2017;30928;85410;536;64181;1549;0;conventional;2017;Viola;Medan;16120;minimarket
50;11/01/2017;34536;78779;582;63840;998;0;conventional;2017;Viola;Makassar;16380;minimarket
51;04/01/2017;32680;121021;1286;47584;1369;0;conventional;2017;Edelyn;Medan;13650;minimarket
0;27/12/2017;4427;194438;170;43577;944;0;conventional;2017;Viola;Medan;16510;minimarket
1;20/12/2017;4807;212205;185;45982;977;0;conventional;2017;Mei;Surabaya;15340;minimarket
2;13/12/2017;4440;186550;333;46493;742;0;conventional;2017;Viola;Palembang;16120;minimarket
3;06/12/2017;4270;199395;192;35448;640;0;conventional;2017;Viola;Jakarta;15470;minimarket
4;29/11/2017;3573;172790;169;36423;676;0;conventional;2017;Eko;Medan;17160;minimarket
5;22/11/2017;3720;176358;319;30800;893;0;conventional;2017;Mei;Medan;16510;minimarket
6;15/11/2017;4680;228184;197;40290;1866;0;conventional;2017;Viola;Jayapura;14560;minimarket
7;08/11/2017;5048;260746;172;37770;5450;0;conventional;2017;Clarissa;Surabaya;15080;minimarket
8;01/11/2017;4471;271818;288;44831;4658;0;conventional;2017;Clarissa;Jayapura;15080;minimarket
9;25/10/2017;3445;183081;300;43920;3615;0;conventional;2017;Edelyn;Jakarta;15600;minimarket
10;18/10/2017;4980;357183;594;42005;3104;0;conventional;2017;Viola;Jakarta;12090;minimarket
11;11/10/2017;4555;206738;492;49064;3378;0;conventional;2017;Clarissa;Medan;17940;minimarket
12;04/10/2017;5370;205512;287;46353;5116;0;conventional;2017;Viola;Jayapura;16900;minimarket
13;27/09/2017;3979;196808;249;42271;3835;0;conventional;2017;Edelyn;Jayapura;16770;minimarket
14;20/09/2017;3717;179938;271;52877;4730;0;conventional;2017;Mei;Jakarta;16250;minimarket
15;13/09/2017;4327;283221;206;47930;5493;0;conventional;2017;Edelyn;BalikPapan;14430;minimarket
16;06/09/2017;3976;221998;498;52839;1945;0;conventional;2017;Viola;Jayapura;16510;minimarket
17;30/08/2017;3882;241163;594;46616;572;0;conventional;2017;Viola;Bandung;16380;minimarket
18;23/08/2017;4337;248479;422;44346;909;0;conventional;2017;Eko;BalikPapan;14820;minimarket
19;16/08/2017;4402;292977;887;51497;1312;0;conventional;2017;Edelyn;Jakarta;14560;minimarket
20;09/08/2017;4620;292318;707;55626;1220;0;conventional;2017;Mei;Jakarta;14560;minimarket
21;02/08/2017;4544;268798;1284;47631;1193;0;conventional;2017;Viola;Jakarta;15080;minimarket
22;26/07/2017;3580;205204;2171;52816;2279;0;conventional;2017;Viola;BalikPapan;16900;minimarket
23;19/07/2017;3759;189920;5497;56769;2294;0;conventional;2017;Viola;Palembang;17160;minimarket
24;12/07/2017;4947;299937;11286;71429;2182;0;conventional;2017;Viola;Palembang;13780;minimarket
25;05/07/2017;4848;250697;11793;67565;4162;0;conventional;2017;Edelyn;Surabaya;16250;minimarket
26;28/06/2017;4254;226700;9682;60623;3366;0;conventional;2017;Viola;Makassar;16510;minimarket
27;21/06/2017;4031;258201;10100;67505;1792;0;conventional;2017;Clarissa;Bandung;16250;minimarket
28;14/06/2017;4927;253424;6840;69608;3239;0;conventional;2017;Mei;Surabaya;14950;minimarket
29;07/06/2017;4436;281286;219;66053;1481;0;conventional;2017;Viola;Surabaya;16770;minimarket
30;31/05/2017;4975;237651;143;74809;1925;0;conventional;2017;Edelyn;BalikPapan;17290;minimarket
31;24/05/2017;4532;229800;178;78506;1915;0;conventional;2017;Clarissa;Jakarta;17420;minimarket
32;17/05/2017;4624;281567;249;69888;2425;0;conventional;2017;Edelyn;Jakarta;15600;minimarket
33;10/05/2017;5263;288463;391;73455;3352;0;conventional;2017;Viola;Surabaya;16250;minimarket
34;03/05/2017;4005;255379;539;66957;2709;0;conventional;2017;Clarissa;Bandung;16250;minimarket
35;26/04/2017;4160;206009;230;64009;2694;78;conventional;2017;Eko;Jakarta;17680;supermarket
36;19/04/2017;3626;196720;175;66844;3833;0;conventional;2017;Clarissa;Jakarta;17550;minimarket
37;12/04/2017;3432;182585;134;63103;1829;0;conventional;2017;Clarissa;Medan;16250;minimarket
38;05/04/2017;4021;183801;194;56551;2399;0;conventional;2017;Mei;Makassar;17290;minimarket
39;29/03/2017;3981;184278;217;50510;2510;0;conventional;2017;Edelyn;Makassar;15860;minimarket
40;22/03/2017;5901;230144;140;53990;2647;0;conventional;2017;Clarissa;Surabaya;14430;minimarket
41;15/03/2017;6740;150491;161;65306;3064;0;conventional;2017;Viola;Jakarta;18200;minimarket
42;08/03/2017;3253;125713;145;77719;3545;0;conventional;2017;Eko;Bandung;18590;minimarket
43;01/03/2017;4548;250130;272;57601;2367;0;conventional;2017;Clarissa;BalikPapan;14560;minimarket
44;22/02/2017;3633;142741;286;71331;2220;0;conventional;2017;Clarissa;Makassar;17940;minimarket
45;15/02/2017;3681;138691;217;79027;1555;0;conventional;2017;Edelyn;Bandung;18070;minimarket
46;08/02/2017;6791;289098;215;65595;2872;0;conventional;2017;Mei;BalikPapan;14170;minimarket
47;01/02/2017;4804;216923;365;72235;3643;0;conventional;2017;Edelyn;Medan;17160;minimarket
48;25/01/2017;4306;150045;232;79402;7189;0;conventional;2017;Viola;Palembang;17550;minimarket
49;18/01/2017;3347;160684;287;62672;2227;0;conventional;2017;Mei;Jakarta;18070;minimarket
50;11/01/2017;4365;143002;223;83320;1730;0;conventional;2017;Eko;Jakarta;17940;minimarket
51;04/01/2017;6388;267594;165;55401;2660;0;conventional;2017;Mei;Surabaya;13780;minimarket
0;27/12/2017;389773;288004;126151;73712;36494;30373;conventional;2017;Viola;Jakarta;10140;supermarket
1;20/12/2017;382444;278067;127372;72198;31521;30753;conventional;2017;Viola;Bandung;9750;supermarket
